restaurant_id,restaurant_name,image_url,is_closed,url,review_count,rating,categories,transactions,price,display_phone,distance,coordinates_latitude,coordinates_longitude,location_address1,location_address2,location_address3,location_city,location_zip_code,location_country,location_state,location_display_address,queried_date,queried_term,queried_location,sort_by,attributes,cuisine_0,cuisine_1,cuisine_2,price_num,review_count_bins,neighborhood
3Jr_9I2ouYHDNk8XWKdZ3w,Sasabune,https://s3-media2.fl.yelpcdn.com/bphoto/G8CQAxn9peE8s2Vg6CcWKA/o.jpg,False,https://www.yelp.com/biz/sasabune-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,422,3.8,"Japanese, Sushi Bars","delivery, pickup",$$$$,(212) 249-8583,7744.788712815218,40.76846,-73.95515,401 E 73rd St,,,New York,10021,US,NY,"401 E 73rd St, New York, NY 10021",2024-03-06,Conveyor Belt Sushi,"New York, NY",best_match,,Japanese, Sushi Bars,,4.0,201-500,Upper East Side
JRmQRFEEnSUdAcesHun9AQ,ICHIRAN - Brooklyn,https://s3-media1.fl.yelpcdn.com/bphoto/0HmLqEtqnKIu1hVsj09FKQ/o.jpg,False,https://www.yelp.com/biz/ichiran-brooklyn-brooklyn?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1387,3.8,"Ramen, Noodles, Soup","delivery, pickup",$$,(718) 381-0491,5149.217915560333,40.707587,-73.933271,374 Johnson Ave,,,Brooklyn,11206,US,NY,"374 Johnson Ave, Brooklyn, NY 11206",2024-03-06,Conveyor Belt Sushi,"New York, NY",best_match,,Ramen, Noodles, Soup,2.0,1001-5000,Bushwick and Williamsburg
_zGsfwGAY8ZTob_mIFAM-w,Pokeworks,https://s3-media2.fl.yelpcdn.com/bphoto/55Ydlirj8rM4rFSJgOoMQg/o.jpg,False,https://www.yelp.com/biz/pokeworks-new-york-12?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1863,4.0,"Sushi Bars, Poke, Salad","delivery, pickup",$$,(646) 257-4251,5187.830623952245,40.75166024917636,-73.98585830122367,63 W 37th St,,,New York,10018,US,NY,"63 W 37th St, New York, NY 10018",2024-03-06,Conveyor Belt Sushi,"New York, NY",best_match,,Sushi Bars, Poke, Salad,2.0,1001-5000,Chelsea and Clinton
gige0Bps68Lk974vKytbGQ,Tomo Japanese Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/slcT_bMJHKRmRWLUiwnNcQ/o.jpg,False,https://www.yelp.com/biz/tomo-japanese-cafe-elmhurst?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,421,3.2,Sushi Bars,"delivery, pickup",$$,(718) 803-9799,10592.378655296256,40.7343516,-73.874479,89-14 Queens Blvd,,,Elmhurst,11373,US,NY,"89-14 Queens Blvd, Elmhurst, NY 11373",2024-03-06,Conveyor Belt Sushi,"New York, NY",best_match,,Sushi Bars,,,2.0,201-500,West Queens
gSkAfUFw_iM2CX2FqC6TwA,Sushi Time,https://s3-media4.fl.yelpcdn.com/bphoto/dBp1QCIqXJcXxceF2jogxw/o.jpg,False,https://www.yelp.com/biz/sushi-time-forest-hills?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,603,4.3,"Sushi Bars, Japanese","delivery, pickup",$$,(718) 261-0111,12966.31819755288,40.7185591,-73.841229,72-42 Austin St,,,Forest Hills,11375,US,NY,"72-42 Austin St, Forest Hills, NY 11375",2024-03-06,Conveyor Belt Sushi,"New York, NY",best_match,,Sushi Bars, Japanese,,2.0,501-1000,West Central Queens
iHwhkW0LLlu81ZCir-lFQA,Gari Columbus,https://s3-media1.fl.yelpcdn.com/bphoto/jS9mGERKI4K1WDcVO1x0ig/o.jpg,False,https://www.yelp.com/biz/gari-columbus-new-york-3?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,354,3.9,"Sushi Bars, Japanese","delivery, pickup",$$$$,(212) 362-4816,8549.804215635755,40.78112,-73.97632,370 Columbus Ave,,,New York,10024,US,NY,"370 Columbus Ave, New York, NY 10024",2024-03-06,Conveyor Belt Sushi,"New York, NY",best_match,,Sushi Bars, Japanese,,4.0,201-500,Upper West Side
dmAQ6J40AR-v08MxpvQT0Q,Izumi Haru Sushi,https://s3-media4.fl.yelpcdn.com/bphoto/u7KOzfbiVXq_1_b0-uoP3Q/o.jpg,False,https://www.yelp.com/biz/izumi-haru-sushi-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,12,3.1,"Sushi Bars, Japanese",,$$,(212) 315-3161,6885.184382106622,40.76708,-73.98655,857 9th Ave,,,New York,10019,US,NY,"857 9th Ave, New York, NY 10019",2024-03-06,Conveyor Belt Sushi,"New York, NY",best_match,,Sushi Bars, Japanese,,2.0,11-50,Chelsea and Clinton
D9sVruGgjWFo7ABSBaMSmw,Arigato,https://s3-media1.fl.yelpcdn.com/bphoto/0QOKMBq6qiG-4FXSuj3THQ/o.jpg,False,https://www.yelp.com/biz/arigato-edgewater-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,427,3.7,"Sushi Bars, Japanese",delivery,$$,(201) 886-1233,13977.569943568653,40.83007,-73.97232,1034 River Rd,,,Edgewater,07020,US,NJ,"1034 River Rd, Edgewater, NJ 07020",2024-03-06,Conveyor Belt Sushi,"New York, NY",best_match,,Sushi Bars, Japanese,,2.0,201-500,
Clumryf360iOnwpZ2ML8aw,Sushi You,https://s3-media2.fl.yelpcdn.com/bphoto/7EazAzIOSNyMyMnOHKKtqQ/o.jpg,False,https://www.yelp.com/biz/sushi-you-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,285,3.9,"Sushi Bars, Japanese","delivery, pickup",$$,(212) 752-2987,5974.069300458024,40.755555,-73.968736,246 E 51st St,,,New York,10022,US,NY,"246 E 51st St, New York, NY 10022",2024-03-06,Conveyor Belt Sushi,"New York, NY",best_match,,Sushi Bars, Japanese,,2.0,201-500,Gramercy Park and Murray Hill
o_wJLgX-q5cTYq__-g4w0Q,Sushi By Bou - Bayside,https://s3-media3.fl.yelpcdn.com/bphoto/XEge_Fp83l3oCu-j8hvjCg/o.jpg,False,https://www.yelp.com/biz/sushi-by-bou-bayside-bayside?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,59,4.0,"Japanese, Sushi Bars, Speakeasies",,$$$$,,19904.755934105528,40.765803,-73.771918,38-29 Bell Blvd,,,Bayside,11361,US,NY,"38-29 Bell Blvd, Bayside, NY 11361",2024-03-06,Conveyor Belt Sushi,"New York, NY",best_match,,Japanese, Sushi Bars, Speakeasies,4.0,51-100,Northeast Queens
xbKIfHpNHyTpSxQnPgObTQ,Sushi Cruise,https://s3-media4.fl.yelpcdn.com/bphoto/fYDNgkN7U097tIOtH_DqcQ/o.jpg,False,https://www.yelp.com/biz/sushi-cruise-edgewater?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,561,3.6,Sushi Bars,delivery,$$,(201) 313-3611,12647.565400321611,40.8184781866862,-73.9775511828728,725 River Rd,Ste 51,,Edgewater,07020,US,NJ,"725 River Rd, Ste 51, Edgewater, NJ 07020",2024-03-06,Conveyor Belt Sushi,"New York, NY",best_match,,Sushi Bars,,,2.0,501-1000,
qiw9Kgsu5YVGrQL_OeDmcQ,Hide-Chan Ramen,https://s3-media3.fl.yelpcdn.com/bphoto/cYXB9dAg8sCEmgNKPP97SA/o.jpg,False,https://www.yelp.com/biz/hide-chan-ramen-new-york-7?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1392,3.6,Ramen,"delivery, pickup",$$,(212) 813-1800,6042.011576007211,40.75613,-73.9682,248 E 52nd St,Fl 2,,New York,10022,US,NY,"248 E 52nd St, Fl 2, New York, NY 10022",2024-03-06,Conveyor Belt Sushi,"New York, NY",best_match,,Ramen,,,2.0,1001-5000,Gramercy Park and Murray Hill
c94UwCKd_S1J_ikT0a6mTA,Kuro-Obi at UrbanSpace Vanderbilt,https://s3-media1.fl.yelpcdn.com/bphoto/TbTNZadwSAvFTxt5ZkxlHw/o.jpg,False,https://www.yelp.com/biz/kuro-obi-at-urbanspace-vanderbilt-new-york-3?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,91,3.2,"Ramen, Food Court","delivery, pickup",$$,,5650.43103694879,40.7543721,-73.9761826,230 Park Ave,,UrbanSpace Vanderbilt,New York,10169,US,NY,"230 Park Ave, UrbanSpace Vanderbilt, New York, NY 10169",2024-03-06,Conveyor Belt Sushi,"New York, NY",best_match,,Ramen, Food Court,,2.0,51-100,
n7hfvvUtzeaLwKCGVegALQ,Konban,https://s3-media3.fl.yelpcdn.com/bphoto/EN7Ec11X9zAB1yYVEqwN7A/o.jpg,False,https://www.yelp.com/biz/konban-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,98,4.4,Izakaya,,,(917) 675-6070,4112.540708247228,40.741979,-74.001592,311 W 17th St,,,New York,10011,US,NY,"311 W 17th St, New York, NY 10011",2024-03-06,Sushi,"New York, NY",best_match,hot_and_new,Izakaya,,,,51-100,Chelsea and Clinton
G6Gs1mJja_LT6_aztJRu4g,Yakiniku Toraji An,https://s3-media1.fl.yelpcdn.com/bphoto/PgXb_Kd0JwbYvAa7Nc0ozA/o.jpg,False,https://www.yelp.com/biz/yakiniku-toraji-an-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,2,4.5,"Japanese, Korean","pickup, delivery",,(646) 896-1515,1194.1122546965491,40.71595,-73.99723,18 Elizabeth St,,,New York,10013,US,NY,"18 Elizabeth St, New York, NY 10013",2024-03-06,Sushi,"New York, NY",best_match,hot_and_new,Japanese, Korean,,,0-10,Greenwich Village and Soho
DZJiYv-g0us27gOiFonlnA,Bento NYC,https://s3-media1.fl.yelpcdn.com/bphoto/LCSKFhT8CEUvAt_hFrv5jA/o.jpg,False,https://www.yelp.com/biz/bento-nyc-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,5,5.0,"Sushi Bars, Bubble Tea, Japanese","pickup, delivery",,(646) 861-3340,5018.784983163013,40.748382,-73.975886,585 3rd Ave,,,New York,10016,US,NY,"585 3rd Ave, New York, NY 10016",2024-03-06,Sushi,"New York, NY",best_match,hot_and_new,Sushi Bars, Bubble Tea, Japanese,,0-10,Gramercy Park and Murray Hill
CSY0HDcb1Kwy4FhIRkDwLA,Mido Omakase Room,https://s3-media2.fl.yelpcdn.com/bphoto/CuCZHQusH629ppYQSYi0qg/o.jpg,False,https://www.yelp.com/biz/mido-omakase-room-brooklyn-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,2,5.0,Japanese,,,,3089.973302698836,40.713045,-73.95904,221 S 1st St,,,Brooklyn,11211,US,NY,"221 S 1st St, Brooklyn, NY 11211",2024-03-06,Sushi,"New York, NY",best_match,hot_and_new,Japanese,,,,0-10,Greenpoint
2sVFW0uBSMtfDWiu3Yiv5A,Zen Sushi Omakase,https://s3-media3.fl.yelpcdn.com/bphoto/HOLzw4AmR6yl3BU9Hnk0hw/o.jpg,False,https://www.yelp.com/biz/zen-sushi-omakase-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,12,5.0,"Sushi Bars, Japanese",,,(917) 673-1724,1924.7917357866777,40.722426,-73.989927,235 Eldridge St,,,New York,10002,US,NY,"235 Eldridge St, New York, NY 10002",2024-03-06,Sushi,"New York, NY",best_match,hot_and_new,Sushi Bars, Japanese,,,11-50,Lower East Side
ZV_SIGuVibu_M-lKEc2OyA,Kazumi Popup,https://s3-media3.fl.yelpcdn.com/bphoto/Rr0cVOaNOr7LDCuN477vJQ/o.jpg,False,https://www.yelp.com/biz/kazumi-popup-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,10,3.9,"Izakaya, Ramen","restaurant_reservation, pickup, delivery",,(212) 561-5979,3970.426683582664,40.741115,-73.996708,144 W 19th St,,,New York,10011,US,NY,"144 W 19th St, New York, NY 10011",2024-03-06,Sushi,"New York, NY",best_match,hot_and_new,Izakaya, Ramen,,,0-10,Chelsea and Clinton
3f8SDZpXIn1MCC2yrvVf-Q,Sushi Makoto - Omakase,https://s3-media3.fl.yelpcdn.com/bphoto/L71C6U4DPQvzvB6xI2WfDg/o.jpg,False,https://www.yelp.com/biz/sushi-makoto-omakase-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,22,4.2,"Sushi Bars, Japanese, Seafood",,,(646) 736-1099,3738.257530327031,40.73859,-74.00014,208 W 14th St,,,New York,10011,US,NY,"208 W 14th St, New York, NY 10011",2024-03-06,Sushi,"New York, NY",best_match,hot_and_new,Sushi Bars, Japanese, Seafood,,11-50,Chelsea and Clinton
NSjRCDj7EwvxfwksaRKH_g,Sushi Koya,https://s3-media2.fl.yelpcdn.com/bphoto/U3p1PIAJY6HDVMXxIRpAIA/o.jpg,False,https://www.yelp.com/biz/sushi-koya-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,5,4.8,"Sushi Bars, Japanese","pickup, delivery",,(917) 675-6355,8116.865531028126,40.77776811876404,-73.9812353,163 W 71st St,,,New York,10023,US,NY,"163 W 71st St, New York, NY 10023",2024-03-06,Sushi,"New York, NY",best_match,hot_and_new,Sushi Bars, Japanese,,,0-10,Upper West Side
kSLROUet-zhnp4lOraKIhA,Haven Uws,https://s3-media4.fl.yelpcdn.com/bphoto/oKfHlf1WAInBI2rjq2Jk_A/o.jpg,False,https://www.yelp.com/biz/haven-uws-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,29,4.3,"Burgers, Beer Bar, Cocktail Bars","pickup, delivery",,(646) 609-1059,8752.62366492035,40.783376,-73.979558,226 West 79th St,,,New York,10024,US,NY,"226 West 79th St, New York, NY 10024",2024-03-06,Sushi,"New York, NY",best_match,hot_and_new,Burgers, Beer Bar, Cocktail Bars,,11-50,Upper West Side
Mjc3P9NaFcWj36FZ6HBwig,Sushi Ouji,https://s3-media2.fl.yelpcdn.com/bphoto/sAuH3tVj-7--Bzv_iJ3kIw/o.jpg,False,https://www.yelp.com/biz/sushi-ouji-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,8,5.0,Sushi Bars,,,(646) 637-8322,2450.25016086403,40.72653154288103,-74.0027331,196 Prince St,,,New York,10012,US,NY,"196 Prince St, New York, NY 10012",2024-03-06,Sushi,"New York, NY",best_match,hot_and_new,Sushi Bars,,,,0-10,Greenwich Village and Soho
84Kv96D5VHYXiA31WdtJjw,Miga Sushi,https://s3-media3.fl.yelpcdn.com/bphoto/aM0lu2H6zc8l3I_2z4pQtw/o.jpg,False,https://www.yelp.com/biz/miga-sushi-livingston?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,7,4.7,Sushi Bars,,,(973) 994-1812,31171.433660782084,40.79816704565893,-74.34351846771634,277 Eisenhower Pkwy,,,Livingston,07039,US,NJ,"277 Eisenhower Pkwy, Livingston, NJ 07039",2024-03-06,Sushi,"New York, NY",best_match,hot_and_new,Sushi Bars,,,,0-10,
LMc5bPPWxDuc25m79BQl5Q,Sushi Zero,https://s3-media4.fl.yelpcdn.com/bphoto/tdqtWui1sDOqMiU2KUV_8g/o.jpg,False,https://www.yelp.com/biz/sushi-zero-millburn?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,9,4.0,"Sushi Bars, Japanese","pickup, delivery",,(973) 804-6639,26340.607238021123,40.72415194499177,-74.30584727814512,318B Millburn Ave,,,Millburn,07041,US,NJ,"318B Millburn Ave, Millburn, NJ 07041",2024-03-06,Sushi,"New York, NY",best_match,hot_and_new,Sushi Bars, Japanese,,,0-10,
TjFtyhvGTpX931LEReZdOg,Blue Mountain,https://s3-media1.fl.yelpcdn.com/bphoto/Qc9KwiY2NI31ASM7BESFKw/o.jpg,False,https://www.yelp.com/biz/blue-mountain-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,2,5.0,"Sushi Bars, Japanese, Asian Fusion","restaurant_reservation, pickup, delivery",,(212) 679-9888,4243.187639844866,40.742193,-73.980925,396 3rd Ave,,,New York,10016,US,NY,"396 3rd Ave, New York, NY 10016",2024-03-06,Sushi,"New York, NY",best_match,hot_and_new,Sushi Bars, Japanese, Asian Fusion,,0-10,Gramercy Park and Murray Hill
TPxsmTyMlzmZ94IGLin4GQ,Omakase Ichi,https://s3-media3.fl.yelpcdn.com/bphoto/N4PhFepaV5hKBxPvT07SrA/o.jpg,False,https://www.yelp.com/biz/omakase-ichi-staten-island?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,7,5.0,"Sushi Bars, Japanese",,,,21589.78151380164,40.551137,-74.149563,3936 Amboy Rd,,,Staten Island,10308,US,NY,"3936 Amboy Rd, Staten Island, NY 10308",2024-03-06,Sushi,"New York, NY",best_match,hot_and_new,Sushi Bars, Japanese,,,0-10,South Shore
E1el5ybKlOgybpvoknc40g,Coqodaq,https://s3-media4.fl.yelpcdn.com/bphoto/OkvLq8Cakc2Mv4ZPW8v3mg/o.jpg,False,https://www.yelp.com/biz/coqodaq-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,33,3.8,"Korean, Chicken Wings, Cocktail Bars",,,(646) 490-5099,3876.847508670057,40.740066,-73.98874,12 E 22nd St,,,New York,10010,US,NY,"12 E 22nd St, New York, NY 10010",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,Korean, Chicken Wings, Cocktail Bars,,11-50,Gramercy Park and Murray Hill
_keKJLEBW07bK7Jd6ikvAw,Hay Hay Roasted,https://s3-media2.fl.yelpcdn.com/bphoto/xLIzencnKkAQYtJVn38UHg/o.jpg,False,https://www.yelp.com/biz/hay-hay-roasted-new-york-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,36,4.5,Chinese,"delivery, pickup",,(212) 381-1612,2755.151366744639,40.72908,-73.98446,167 1st Ave,,,New York,10003,US,NY,"167 1st Ave, New York, NY 10003",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,Chinese,,,,11-50,Lower East Side
bDGckhJ2xwrzmxvsKcdxbQ,Frog Club,https://s3-media1.fl.yelpcdn.com/bphoto/UDIdscwPgA0X39sctEymxg/o.jpg,False,https://www.yelp.com/biz/frog-club-new-york-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,3,5.0,American,,,,3101.068114244483,40.73211484478833,-74.0050515,86 Bedford St,,,New York,10014,US,NY,"86 Bedford St, New York, NY 10014",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,American,,,,0-10,Greenwich Village and Soho
WLNcixGbYIuIQXV33u6HhA,CM Chicken,https://s3-media1.fl.yelpcdn.com/bphoto/lk7qzSGyH-nrNmkhamKMKA/o.jpg,False,https://www.yelp.com/biz/cm-chicken-new-york-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,12,5.0,"Korean, Chicken Shop","delivery, pickup",,(646) 429-9028,9244.293366292752,40.78034,-73.94663,1764 1st Ave,,,New York,10128,US,NY,"1764 1st Ave, New York, NY 10128",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,Korean, Chicken Shop,,,11-50,Upper East Side
qb4rPBexcQqmqsEhILKv3A,Konoha Yakitori Ramen and Sushi House,https://s3-media1.fl.yelpcdn.com/bphoto/qOf5qZKRgqeDxawKana6Rg/o.jpg,False,https://www.yelp.com/biz/konoha-yakitori-ramen-and-sushi-house-brooklyn?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,15,5.0,"Sushi Bars, Ramen","delivery, pickup",,(347) 457-6280,3756.581916167943,40.674722,-73.975758,847B Union St,,,Brooklyn,11217,US,NY,"847B Union St, Brooklyn, NY 11217",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,Sushi Bars, Ramen,,,11-50,Northwest Brooklyn
uEAHmL6yK7fC32IQ_V_ZGA,Wooga K-Bar & Steak Lounge,https://s3-media3.fl.yelpcdn.com/bphoto/IO-s_Q4bgSOxBNFYEAjoHw/o.jpg,False,https://www.yelp.com/biz/wooga-k-bar-and-steak-lounge-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,17,4.1,Lounges,"delivery, pickup",,(917) 639-3228,4824.340982372856,40.74885,-73.99197,371 7th Ave,,,New York,10001,US,NY,"371 7th Ave, New York, NY 10001",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,Lounges,,,,11-50,Chelsea and Clinton
VVShWGDcU-h0TYy4ERV7sw,Ji Bei Chuan Authentic Asian Noodles,https://s3-media3.fl.yelpcdn.com/bphoto/Jey_7j53ilSx6gEHNCHuRg/o.jpg,False,https://www.yelp.com/biz/ji-bei-chuan-authentic-asian-noodles-brooklyn?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,29,4.8,"Noodles, Chinese, Soup","delivery, pickup",,(718) 290-2677,11596.589389688175,40.60115881015877,-73.99298879999999,2238 86th St,,,Brooklyn,11214,US,NY,"2238 86th St, Brooklyn, NY 11214",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,Noodles, Chinese, Soup,,11-50,Southwest Brooklyn
DIwe3i_-OkvfKAHrNDGtSw,Red Sorghum 夜宴,https://s3-media2.fl.yelpcdn.com/bphoto/-_1RjAMCOzm6NEmhK4TjPA/o.jpg,False,https://www.yelp.com/biz/red-sorghum-%E5%A4%9C%E5%AE%B4-new-york-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,62,4.4,"Szechuan, Bars","delivery, pickup",,(929) 545-2023,6687.82492024252,40.74852,-73.93789,28-03 Jackson Ave,,,New York,11101,US,NY,"28-03 Jackson Ave, New York, NY 11101",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,Szechuan, Bars,,,51-100,Northwest Queens
c2y7D44NQTQk-zTtCfXV7Q,BOSKÉ,https://s3-media4.fl.yelpcdn.com/bphoto/x-_UoQLt7P19hYnr0_P_Fw/o.jpg,False,https://www.yelp.com/biz/bosk%C3%A9-queens?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,18,4.3,"Lounges, Dominican, Cocktail Bars",,,(929) 328-0010,9392.21917828704,40.76437216695357,-73.91442959947787,2843 Steinway St,,,Queens,11103,US,NY,"2843 Steinway St, Queens, NY 11103",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,Lounges, Dominican, Cocktail Bars,,11-50,Northwest Queens
ctLe8VmONXdtZqTpZnBdOQ,Woodland,https://s3-media2.fl.yelpcdn.com/bphoto/_D8Qwuj-NXfBp1ahW5dQCg/o.jpg,False,https://www.yelp.com/biz/woodland-brooklyn-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,25,3.3,"Breakfast & Brunch, Cocktail Bars, Party & Event Planning",,,(718) 222-5919,2282.939545041996,40.68822419454846,-73.97954849999999,572 Fulton St,,,Brooklyn,11217,US,NY,"572 Fulton St, Brooklyn, NY 11217",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,Breakfast & Brunch, Cocktail Bars, Party & Event Planning,,11-50,Northwest Brooklyn
